,real,imag
3359,-3.2085463e-08,-7.541616e-07
3360,-2.519801e-07,-6.317692e-07
3361,2.0374948e-07,9.024479e-09
3362,-2.934377e-07,7.135346e-07
3363,-3.9626187e-07,-3.2864386e-07
3364,3.119216e-07,3.1062055e-07
3365,3.5526207e-07,1.6190683e-07
3366,7.758693e-08,1.8562402e-07
3367,1.0390953e-07,-6.6970283e-09
3368,7.2853214e-07,-4.7319418e-07
3369,-7.523135e-07,8.196465e-07
3370,-4.956359e-07,3.4599736e-07
3371,-3.438867e-07,5.8122134e-07
3372,5.34447e-07,-3.1963833e-07
3373,-5.217364e-07,2.0785752e-07
3374,-4.2728683e-08,-2.5220641e-09
3375,3.4701455e-07,-9.581845e-07
3376,4.0441165e-07,4.3187538e-07
3377,-2.2124391e-07,8.370558e-08
3378,6.417357e-07,-2.0859575e-07
3379,-5.6353823e-08,1.6036535e-07
3380,5.584326e-07,2.7757866e-07
3381,4.0897072e-09,1.7251807e-07
3382,9.83718e-09,1.4971035e-07
3383,7.3656526e-07,3.4939408e-08
3384,4.8278406e-07,2.0628477e-07
3385,-5.5526317e-07,-4.3111137e-07
3386,2.8762895e-07,1.9041899e-07
3387,-1.316978e-07,3.5675373e-07
3388,7.41146e-07,-5.4471315e-07
3389,-1.0925849e-07,1.0380079e-07
3390,4.554572e-08,-3.4815355e-07
3391,-1.1096793e-07,-2.5586084e-07
3392,2.6232024e-07,7.6436817e-07
3393,1.3945535e-07,7.1772195e-07
3394,5.9853214e-08,5.0448588e-08
3395,-6.0314363e-07,-1.503968e-07
3396,-4.9725713e-07,1.05520115e-07
3397,6.6524194e-07,3.613139e-07
3398,5.384202e-07,3.611513e-08
3399,2.1710122e-07,-2.7502836e-07
3400,1.0847108e-08,-3.0898718e-07
3401,6.221494e-08,7.5437293e-07
3402,-3.6881875e-07,1.0229647e-06
3403,2.9662485e-07,-3.6797837e-07
3404,-3.3629302e-08,-3.7013083e-07
3405,-2.2460243e-07,2.796229e-07
3406,-1.5012535e-07,-2.394299e-09
3407,2.6941132e-07,5.913945e-08
3408,4.7807e-07,-3.5365296e-08
3409,5.672253e-07,4.6026517e-07
3410,8.461933e-07,2.0887223e-08
3411,2.7987133e-07,8.3071353e-07
3412,7.932192e-07,2.816406e-07
3413,-1.4860727e-07,2.922148e-07
3414,-6.011378e-07,3.4677055e-07
3415,-4.0665503e-07,4.776357e-07
3416,3.0821596e-08,1.9449178e-07
3417,1.2417895e-07,-7.1416576e-07
3418,-1.8408176e-07,-2.7758188e-07
3419,-4.490475e-07,-4.8602675e-07
3420,6.279602e-07,-6.258602e-07
3421,-3.9094053e-07,1.4994788e-07
3422,9.251452e-08,3.1676572e-07
3423,1.1155237e-08,-1.4085036e-07
3424,-7.17802e-07,-2.5565964e-07
3425,9.691674e-08,-3.0429813e-08
3426,-2.9617695e-08,2.7227995e-07
3427,-6.376371e-07,-6.8794584e-08
3428,-2.2403327e-07,8.3668175e-07
3429,-8.993761e-07,1.1510385e-07
3430,5.893276e-07,3.0386335e-07
3431,5.9370717e-07,-9.663523e-08
3432,3.1620638e-07,2.5554624e-07
3433,-6.4762577e-07,-8.357565e-08
3434,-3.8829114e-08,-1.1795573e-07
3435,5.406678e-07,-6.716362e-07
3436,-1.2630339e-07,2.525175e-08
3437,-3.8621675e-07,-4.895705e-07
3438,-1.275028e-07,2.305602e-07
3439,3.0686078e-07,-5.609839e-08
3440,4.7531344e-07,2.324461e-07
3441,4.1785708e-07,-4.3099373e-08
3442,-4.8123415e-08,8.5231034e-07
3443,-1.17923406e-07,-2.1634735e-07
3444,5.562918e-08,2.4127613e-07
3445,3.1382652e-07,-6.874973e-08
3446,2.4369015e-07,3.0690086e-07
3447,2.7483202e-07,5.6496367e-07
3448,-3.0333233e-08,-2.9643496e-07
3449,2.0917692e-07,1.1433393e-07
3450,-6.049969e-07,-5.2846696e-07
3451,3.1192474e-07,-4.4094723e-08
3452,-2.3085002e-07,8.073184e-07
3453,-4.7547826e-07,-1.4334951e-07
3454,-4.8815075e-08,1.0257637e-07
3455,2.9191764e-07,1.101376e-07
3456,2.2384499e-07,4.8304804e-07
3457,-2.17129e-07,4.840486e-08
3458,-5.349627e-07,-3.1332206e-08
3459,-1.5018466e-07,2.8695263e-07
3460,5.7091643e-08,1.278494e-07
3461,4.526081e-07,-7.8233126e-07
3462,-6.455711e-07,3.4969594e-07
3463,1.0850177e-07,5.855199e-07
3464,3.9686074e-07,9.665889e-07
3465,-3.5999523e-07,-1.8080935e-07
3466,1.05792864e-07,-7.7333715e-07
3467,-1.9466265e-08,-5.8773855e-07
3468,4.3831832e-07,-6.178042e-07
3469,-4.9233324e-07,-4.0999282e-07
3470,1.959809e-07,-2.5207328e-07
3471,-7.113611e-08,-1.5587611e-08
3472,1.447566e-07,3.5006646e-08
3473,1.7429635e-07,-8.703496e-08
3474,2.475439e-07,5.8767995e-07
3475,-5.182067e-07,-6.537793e-07
3476,2.0445891e-07,5.739165e-08
3477,-5.769221e-07,-6.348492e-07
3478,-2.0708381e-07,1.6737543e-07
3479,1.0101935e-07,-7.097497e-08
3480,2.0415818e-08,-1.2095951e-07
3481,-7.6351057e-07,-1.261007e-07
3482,-6.207411e-07,1.6805528e-07
3483,5.9612114e-07,3.5716518e-08
3484,1.3840328e-07,-3.6222443e-07
3485,5.2694563e-08,7.725951e-07
3486,4.740931e-07,2.2797968e-07
3487,1.3295814e-07,5.021275e-07
3488,5.8153495e-07,4.6299107e-07
3489,-2.6343758e-07,-9.357021e-08
3490,-1.460309e-07,-9.468432e-07
3491,2.8580448e-07,4.0165514e-07
3492,-4.3431444e-07,-1.3695047e-08
3493,-3.445521e-07,6.328418e-07
3494,3.6638085e-07,2.657133e-07
3495,8.686404e-08,-5.1508568e-08
3496,-3.522281e-07,-1.3648689e-07
3497,-5.059185e-07,3.6155464e-07
3498,-4.4818358e-07,-2.1278036e-07
3499,-7.852722e-09,-4.83201e-07
3500,2.390745e-07,-7.3774015e-07
3501,-1.1650989e-07,-9.4967146e-07
3502,4.1420964e-07,-5.1979356e-07
3503,3.7988758e-07,-4.0935106e-07
3504,-1.073279e-07,-1.5045595e-07
3505,-1.4570327e-07,-4.6150546e-07
3506,-2.81013e-07,-8.151918e-07
3507,-1.10225265e-07,3.193096e-07
3508,-8.588598e-08,2.8281637e-08
3509,-3.1597928e-08,-7.929688e-07
3510,-3.537557e-07,4.0525933e-07
3511,-4.483648e-07,-3.6438985e-07
3512,-1.8079032e-07,-5.159983e-07
3513,-4.329535e-07,4.871941e-07
3514,5.912215e-08,4.3018983e-07
3515,-1.2262423e-07,-9.3150936e-07
3516,-5.8393102e-08,3.0603636e-07
3517,4.849969e-09,-1.1188395e-07
3518,5.1780046e-07,-1.7736066e-07
3519,-3.0910996e-07,9.894067e-07
3520,-1.0404834e-07,5.3132776e-08
3521,-3.821976e-07,5.4746437e-07
3522,-3.6406175e-07,4.1002755e-07
3523,-1.9617592e-07,8.150402e-08
3524,8.6132354e-07,9.318286e-07
3525,-2.6003082e-08,3.5089133e-07
3526,5.2096857e-07,2.6871668e-08
3527,-7.687189e-08,4.4510423e-07
3528,3.14988e-07,3.045925e-07
3529,-1.2534966e-08,3.007962e-09
3530,-1.5261283e-09,6.486529e-07
3531,-1.474742e-07,2.9536187e-07
3532,2.721749e-07,1.2569863e-07
3533,6.966908e-08,-3.1258088e-07
3534,-9.5380386e-08,1.4425035e-07
3535,4.5021852e-07,4.004126e-07
3536,-4.2946976e-07,3.8766353e-07
3537,-3.249562e-08,4.2172215e-07
3538,-6.762084e-07,7.815693e-08
3539,-2.914655e-07,6.82678e-08
3540,3.6836298e-07,6.267466e-08
3541,1.3446719e-07,-6.8217565e-07
3542,-1.8251384e-07,1.9538938e-07
3543,-5.792587e-08,2.468921e-07
3544,2.1465215e-07,8.404479e-07
3545,-3.361954e-07,3.3905084e-07
3546,1.9313357e-07,-8.8730744e-08
3547,2.1729029e-07,-9.761579e-08
3548,-9.4122686e-07,-5.4165906e-07
3549,3.659034e-07,-1.8146018e-07
3550,-1.8739303e-07,4.848027e-07
3551,-5.591947e-08,-2.6665885e-08
3552,-2.587524e-07,5.1116933e-07
3553,8.2225284e-07,-2.2437789e-07
3554,-6.551768e-07,6.465691e-08
3555,5.62238e-07,9.6693974e-08
3556,1.9456284e-07,2.2533787e-07
3557,3.4841156e-07,3.8245048e-07
3558,1.18321424e-07,3.6281955e-07
3559,-3.0087116e-07,-7.2669614e-08
3560,-1.18409865e-07,-4.5870163e-08
3561,2.349202e-07,3.848897e-07
3562,2.132361e-07,-4.74002e-08
3563,-2.6687633e-07,-1.9924865e-07
3564,3.9790015e-07,-1.1636516e-07
3565,-2.5044562e-07,-2.4421124e-07
3566,2.3934157e-07,-3.8717605e-08
3567,4.3813728e-07,3.706251e-07
3568,-4.460113e-07,-3.9173392e-07
3569,-6.3645146e-08,-9.96447e-08
3570,6.928834e-07,-1.6454483e-07
3571,2.1689726e-08,1.1563883e-07
3572,-1.0828509e-09,4.1595365e-07
3573,-2.9565138e-07,-9.979207e-08
3574,1.8054699e-07,2.5888278e-07
3575,4.4675852e-07,-3.6040356e-07
3576,-3.355605e-07,-2.4153424e-08
3577,1.4548306e-07,3.6823528e-07
3578,-1.596951e-07,6.037245e-07
3579,6.9031154e-07,1.5764645e-07
3580,1.3436987e-07,-1.9150133e-07
3581,1.9269943e-07,-2.8480454e-07
3582,-5.022221e-07,2.0732834e-08
3583,7.7040124e-07,7.2826424e-08
3584,-7.124308e-07,-2.0157952e-07
3585,-3.0230353e-08,-5.23604e-07
3586,3.4991635e-07,4.18994e-07
3587,1.0689348e-07,-4.7626608e-07
3588,8.3554e-08,3.6455734e-08
3589,1.9498543e-08,4.2231154e-08
3590,-4.8159586e-07,-2.0448047e-08
3591,2.024503e-07,-2.601441e-07
3592,-2.5958133e-07,8.689349e-07
3593,1.1341832e-06,7.340288e-07
3594,-2.9759576e-07,4.4436433e-08
3595,-5.1045466e-09,-3.3350452e-07
3596,-1.2185081e-06,-2.8685255e-07
3597,-6.388843e-08,5.642716e-07
3598,-1.2200007e-07,-1.1116308e-07
3599,2.5516496e-08,3.1948613e-07
3600,1.15248355e-07,-3.8872508e-07
3601,-7.797787e-07,-2.0610554e-07
3602,1.8209971e-07,-6.427601e-07
3603,4.746609e-07,3.2285325e-07
3604,2.2138119e-07,-1.0549459e-06
3605,1.118428e-07,2.1778008e-07
3606,2.3065196e-07,-3.2046253e-07
3607,2.4861026e-07,-5.545347e-08
3608,2.1148426e-07,5.010837e-07
3609,8.193273e-07,3.9999506e-07
3610,-2.4554103e-07,2.539481e-07
3611,3.5576412e-07,9.9990245e-08
3612,-2.6567676e-07,-2.5121156e-07
3613,1.197639e-08,1.876881e-07
3614,-1.570968e-07,-2.5421892e-08
3615,5.6901405e-07,2.9944547e-07
3616,1.7980778e-07,1.7440232e-07
3617,-8.593733e-08,-6.418326e-07
3618,-1.3312219e-07,2.5339733e-07
3619,-6.0955904e-07,-1.6313415e-07
3620,-3.7167876e-08,8.7421135e-08
3621,-3.25252e-07,1.9751559e-07
3622,1.1065492e-07,-1.0598816e-06
3623,-1.5345648e-07,-4.6242627e-07
3624,2.5705177e-08,5.393769e-07
3625,4.7974197e-08,-6.522008e-07
3626,5.241838e-09,-1.6307722e-07
3627,-8.752111e-08,-1.1840828e-07
3628,3.026445e-07,4.106702e-07
3629,2.1426526e-07,2.713832e-07
3630,-4.0579513e-07,1.3023288e-07
3631,-1.0467814e-07,-1.7233506e-07
3632,1.872193e-07,4.000381e-08
3633,-4.0943445e-07,3.078514e-08
3634,-4.639855e-07,2.549566e-07
3635,2.297208e-07,2.1311283e-07
3636,2.5444928e-07,1.3182412e-07
3637,3.857288e-07,6.5848764e-07
3638,7.8235377e-07,-1.8728022e-07
3639,2.5526193e-08,6.594572e-07
3640,-9.3012936e-08,-3.889381e-07
3641,-1.9446078e-07,8.186745e-08
3642,5.6293237e-07,2.4538714e-08
3643,-5.454169e-07,-4.4959646e-07
3644,-6.437585e-07,4.7279363e-07
3645,-3.497152e-07,-1.3545227e-07
3646,-1.822191e-07,-7.065773e-07
3647,-6.224219e-07,-2.608233e-07
3648,6.1182635e-07,9.379894e-07
3649,1.1560202e-07,6.818665e-07
3650,6.596102e-08,3.1365002e-07
3651,1.0108438e-06,4.182995e-07
3652,5.0990417e-07,-8.951396e-07
3653,-3.3266633e-07,7.2107923e-07
3654,-1.1246513e-08,-3.0132944e-07
3655,4.1766563e-07,6.2031084e-08
3656,-2.1419336e-07,-6.932441e-08
3657,6.2156386e-07,1.1524228e-07
3658,3.272178e-08,5.6663197e-07
3659,2.3739801e-07,4.0662164e-07
3660,-3.5425572e-08,2.9355839e-08
3661,1.10567e-06,-8.167257e-07
3662,-3.217116e-07,-4.895426e-07
3663,4.235916e-07,9.7151656e-08
3664,1.4515864e-07,-3.968992e-07
3665,8.5989797e-07,-2.8309412e-07
3666,3.4820155e-07,-4.5008278e-07
3667,-2.335745e-07,-2.7983984e-07
3668,7.991436e-07,4.940483e-07
3669,-3.745182e-08,4.19259e-07
3670,-2.6193584e-07,4.2462463e-07
3671,-5.9266495e-07,-1.1396374e-07
3672,-2.110756e-07,5.9625506e-07
3673,3.3105934e-07,4.5517731e-07
3674,-5.010058e-07,6.0770896e-07
3675,2.8841416e-07,-1.1882366e-07
3676,4.9525534e-07,1.1825942e-06
3677,7.3564436e-08,-3.2019872e-07
3678,3.4321297e-07,1.6221576e-07
3679,5.6734586e-07,5.115283e-07
3680,-1.12533066e-07,-1.9287599e-07
3681,-6.2580193e-07,-4.7544223e-08
3682,2.0262267e-08,-5.021785e-07
3683,7.767703e-07,-3.4274743e-07
3684,4.2056405e-07,2.961517e-07
3685,3.458351e-07,-4.9704653e-08
3686,1.5973884e-08,5.3719223e-08
3687,-4.746131e-07,-2.550704e-07
3688,9.373833e-07,-1.46386e-07
3689,-2.667359e-07,-4.88514e-07
3690,-2.4248058e-08,-4.812424e-08
3691,-2.074402e-07,-6.8942e-07
3692,2.745487e-07,-2.2636006e-07
3693,-2.569811e-07,6.056658e-08
3694,-6.9074946e-07,-2.7996583e-07
3695,4.7813995e-07,3.677205e-07
3696,-6.733795e-08,-3.4642025e-07
3697,4.965778e-07,2.2543921e-07
3698,-1.019533e-06,3.5567038e-07
3699,-9.3148486e-08,5.5415413e-08
3700,-2.3922496e-07,-1.0273969e-07
3701,-2.0959321e-07,-7.272622e-07
3702,-6.6269e-07,1.2956119e-07
3703,-7.862294e-07,-2.1966929e-07
3704,-3.6903612e-07,8.025638e-07
3705,5.551137e-07,1.6623554e-07
3706,4.2789674e-07,6.330475e-08
3707,4.0595143e-07,4.2093848e-07
3708,-3.6590242e-07,-1.3520621e-07
3709,5.0015854e-07,2.4795602e-07
3710,4.6651203e-07,-1.0170986e-07
3711,-3.83851e-07,-1.5969621e-07
3712,-4.3884882e-07,-6.9161234e-07
3713,-2.2514102e-07,-2.7208705e-07
3714,1.7041685e-07,-3.171253e-07
3715,5.941452e-07,2.6425636e-07
3716,9.288554e-08,-4.2304666e-07
3717,-1.7552972e-07,3.5575238e-07
3718,-2.1338946e-07,4.2960954e-07
3719,-1.0326632e-07,-5.1574494e-07
3720,7.978957e-07,-2.1121922e-09
3721,-2.1676408e-07,-4.3323976e-07
3722,-4.55816e-08,3.847084e-07
3723,-1.9722296e-07,-6.660105e-08
3724,-3.1240987e-07,-6.6540105e-07
3725,-1.8959662e-07,-7.836822e-07
3726,-1.1892684e-07,1.1620188e-07
3727,-4.254905e-07,-3.996365e-07
3728,-4.5942318e-07,1.834991e-07
3729,3.5937086e-07,1.2607755e-07
3730,-2.433082e-07,-1.2307693e-07
3731,2.1731158e-07,-5.596653e-07
3732,1.5695448e-07,7.2654547e-07
3733,4.0492833e-07,-6.621899e-08
3734,-1.6366349e-07,9.4100585e-07
3735,2.258112e-07,-1.6267188e-08
3736,-8.9015565e-08,-2.2138481e-07
3737,-3.707361e-08,6.495959e-07
3738,1.9037206e-07,4.5156605e-07
3739,2.5112726e-07,-1.3506873e-07
3740,1.1769425e-06,-3.1866307e-07
3741,-1.7130785e-07,5.0520833e-07
3742,4.8318704e-08,-5.5413676e-07
3743,6.4408925e-07,-4.834598e-07
3744,-4.22582e-07,6.566854e-08
3745,4.340848e-07,-2.393651e-07
3746,3.199137e-07,-1.2452853e-07
3747,1.8395568e-07,3.0375764e-07
3748,2.107751e-08,-1.5061327e-07
3749,4.6906132e-07,1.8252818e-07
3750,-2.262415e-07,2.754695e-07
3751,-3.6928725e-07,-2.2766227e-07
3752,3.3839078e-07,-2.5193316e-07
3753,-5.03183e-07,-2.8462802e-07
3754,3.0182895e-07,2.0467489e-07
3755,-2.5345537e-07,-3.4527272e-07
3756,3.10289e-07,4.3301643e-08
3757,3.422133e-07,1.5901482e-07
3758,5.553076e-07,-5.6230766e-07
3759,-6.1916194e-07,-9.932909e-07
3760,2.501787e-07,7.42158e-07
3761,-3.1500846e-08,-1.9003927e-08
3762,2.3715982e-08,-5.3440715e-07
3763,8.5608116e-07,4.1046494e-08
3764,3.9569557e-07,4.6608025e-07
3765,5.6933754e-07,6.4764686e-07
3766,6.7832474e-08,-3.4799285e-07
3767,4.0658043e-07,5.303674e-07
3768,3.2904524e-07,1.0943434e-07
3769,-7.0941826e-07,1.8017569e-07
3770,-2.807717e-07,-4.6998792e-07
3771,8.352231e-08,4.908666e-07
3772,-2.7994614e-07,5.0092996e-07
3773,-5.08138e-07,-4.899571e-07
3774,3.0978788e-07,-2.9632403e-07
3775,3.6464743e-07,5.9293734e-07
3776,4.4460915e-09,-4.337354e-07
3777,1.322121e-07,-9.353363e-07
3778,-2.951213e-07,-6.1935346e-08
3779,-2.4914698e-07,2.8150956e-07
3780,-6.6903795e-07,1.00447565e-07
3781,-6.035177e-07,-5.50966e-07
3782,2.6672456e-07,5.650184e-08
3783,1.190415e-07,1.3354068e-07
3784,1.270814e-07,6.8128564e-08
3785,1.7042231e-07,3.3450283e-07
3786,1.0908363e-07,1.7966252e-07
3787,4.4675193e-07,-2.9329246e-07
3788,7.0650015e-07,2.0972762e-07
3789,1.2766661e-07,7.77579e-07
3790,2.0956502e-08,2.180828e-07
3791,7.965869e-08,5.456528e-08
3792,-1.4943144e-07,2.0919492e-07
3793,5.553555e-08,1.6823849e-07
3794,-1.6423736e-07,-3.5342623e-07
3795,4.5907925e-07,4.3020776e-07
3796,-6.127485e-08,-2.66189e-07
3797,-6.374823e-07,-1.3647627e-07
3798,4.210862e-07,-7.612755e-07
3799,-1.5297714e-07,-3.1313547e-07
3800,1.4559078e-08,-1.4970524e-07
3801,1.0370279e-07,1.0516013e-07
3802,-1.148139e-06,-2.6347188e-08
3803,1.8884431e-07,-2.0014762e-07
3804,3.466575e-07,1.3516492e-07
3805,2.5232805e-07,4.7730134e-07
3806,4.6436725e-07,8.257275e-08
3807,-3.3345165e-07,-2.744903e-08
3808,1.5147857e-07,4.0675118e-07
3809,-8.0922945e-08,-2.9508945e-07
3810,-5.905421e-08,-1.12151895e-07
3811,-7.787532e-08,-5.5691623e-07
3812,3.526101e-08,6.121932e-07
3813,-1.4408818e-07,3.4026516e-07
3814,5.320048e-07,2.4574453e-07
3815,-3.3079864e-08,9.136299e-08
3816,-2.0073345e-07,-1.07766596e-07
3817,-1.7956614e-07,4.1651408e-08
3818,6.1396355e-07,7.691779e-07
3819,-3.6969035e-07,-7.360205e-08
3820,6.862394e-07,-1.9418305e-08
3821,-7.527715e-08,-7.87933e-07
3822,-9.50874e-07,7.914819e-07
3823,2.944292e-08,4.2907706e-07
3824,-2.6205333e-07,4.593915e-07
3825,2.284587e-07,-9.509035e-07
3826,3.880456e-07,-6.2430837e-07
3827,3.0392403e-07,-1.830233e-07
3828,1.4007453e-07,-4.3833717e-07
3829,-2.647636e-07,2.0329763e-07
3830,-2.3931887e-07,-3.093369e-07
3831,-2.442235e-07,2.529342e-07
3832,-3.9150729e-07,-5.836567e-07
3833,1.2391433e-07,4.499089e-07
3834,-4.8691567e-07,-1.6569913e-08
3835,6.5245496e-07,-7.6504443e-07
3836,5.2620027e-07,8.5147747e-07
3837,3.9507336e-07,3.11901e-07
3838,5.3485496e-07,-2.966729e-08
3839,2.0017865e-07,-3.5989794e-07
3840,-3.2238952e-07,3.3193982e-07
3841,-1.9534733e-08,-6.3415676e-08
3842,-3.6379942e-07,3.0491353e-07
3843,7.9728586e-08,-6.6900816e-07
3844,-1.2266004e-07,-1.4903694e-08
3845,-5.4137058e-08,4.0638206e-08
3846,6.853917e-08,3.9217196e-07
3847,-6.1834504e-07,-1.7724736e-07
3848,3.9869954e-07,-9.597242e-07
3849,-9.1581015e-08,-6.901335e-08
3850,5.136173e-07,2.1465732e-08
3851,8.687238e-08,3.2953196e-07
3852,2.112988e-07,3.2505628e-07
3853,3.545281e-08,7.947844e-07
3854,-1.1573886e-07,-8.795935e-08
3855,1.173226e-06,1.3036137e-08
3856,-2.7844072e-07,4.474429e-09
3857,-4.436606e-07,-3.5207742e-07
3858,8.510921e-08,1.1934226e-07
3859,-1.458601e-07,2.4279126e-08
3860,-3.6256456e-08,3.475868e-07
3861,-6.3476406e-08,3.7214863e-07
3862,4.158955e-07,1.9499538e-07
3863,1.01544494e-07,-4.5454995e-09
3864,3.7781876e-07,-3.775976e-07
3865,-1.5443783e-08,-6.522573e-08
3866,-2.3776515e-08,1.2750303e-07
3867,-5.1270354e-07,5.5239582e-08
3868,3.310929e-07,-1.9572047e-07
3869,3.4507474e-07,-5.873259e-07
3870,3.1435303e-07,-4.353551e-07
3871,3.5345388e-07,-1.0366119e-06
3872,-2.3791685e-07,-5.7528854e-07
3873,1.6249226e-07,5.87982e-07
3874,2.3032696e-07,-3.9555968e-07
3875,-6.728724e-07,6.354621e-07
3876,6.5308114e-08,-3.8195617e-07
3877,-5.3494134e-09,-1.1807061e-07
3878,-5.157276e-08,1.7649757e-07
3879,4.990926e-07,-4.672963e-07
3880,-4.2791078e-07,-6.2597894e-07
3881,8.990599e-08,1.0277482e-07
3882,2.8098177e-07,7.2002985e-07
3883,-1.5323091e-07,-3.5671167e-07
3884,-2.6224362e-07,3.3773168e-07
3885,4.7523068e-07,-3.9715172e-07
3886,6.0911947e-07,3.9644445e-07
3887,-3.2107775e-07,-4.3898024e-07
3888,-6.933278e-07,8.225479e-07
3889,-4.3818634e-08,6.9809045e-07
3890,1.2507675e-07,-3.5335933e-07
3891,3.478211e-07,4.1506866e-07
3892,-2.7139853e-07,-1.1444766e-07
3893,-1.9551015e-07,-8.342268e-08
3894,-2.513438e-07,5.237972e-07
3895,-2.3966754e-07,2.2848751e-07
3896,-2.4269923e-07,-2.6784517e-07
3897,-6.748118e-07,-6.7300226e-07
3898,2.720847e-07,-2.1363037e-07
3899,-1.02120715e-07,-4.0380314e-07
3900,-8.487827e-07,-3.4452833e-07
3901,4.3214425e-07,-9.551048e-07
3902,1.9213141e-07,3.283527e-07
3903,7.3063416e-07,2.9894042e-07
3904,-3.4983069e-07,-2.40718e-07
3905,7.8911165e-07,1.0602104e-07
3906,6.3947664e-07,2.9912619e-07
3907,3.578659e-08,-2.4511618e-07
3908,3.215425e-07,-6.524939e-07
3909,6.3922255e-07,4.2440593e-07
3910,-3.9426962e-07,8.439921e-08
3911,6.998559e-07,-3.366859e-07
3912,1.0774632e-07,8.734475e-07
3913,-3.9387174e-07,7.4622227e-07
3914,1.622122e-07,2.4416076e-07
3915,-1.0109866e-07,-4.4749015e-07
3916,1.1322611e-07,-6.886191e-08
3917,-3.133188e-08,9.906732e-09
3918,2.3569207e-07,2.5362e-07
3919,5.3620056e-07,2.9656982e-07
3920,2.1971664e-07,-3.0423385e-07
3921,9.694057e-09,2.4715408e-08
3922,-6.2194246e-08,6.0264e-07
3923,-8.625023e-07,-4.3512873e-07
3924,-5.525396e-07,-4.114522e-07
3925,1.0362443e-06,2.6622095e-07
3926,-1.3692288e-07,2.5241954e-07
3927,8.779978e-07,-1.440521e-09
3928,3.1701856e-07,-4.790955e-07
3929,-6.507848e-07,9.494888e-08
3930,5.0086066e-07,-3.7251937e-07
3931,-8.090265e-07,2.3189777e-07
3932,5.537853e-07,-5.2430323e-07
3933,-5.675562e-08,1.4059192e-07
3934,-3.3238638e-07,-2.2742255e-07
3935,5.166585e-07,-6.0543425e-07
3936,-5.367402e-07,2.136051e-07
3937,-5.072001e-07,3.0065414e-07
3938,1.8894892e-07,3.5431933e-07
3939,-1.6187e-07,3.1133996e-07
3940,-1.6132818e-08,-6.011167e-07
3941,-2.70703e-07,1.3248116e-07
3942,-5.254734e-07,-3.8083797e-07
3943,-1.1296436e-07,-2.5707064e-07
3944,-7.6945334e-08,9.0627246e-08
3945,1.4393694e-07,-1.3706136e-07
3946,-1.6254164e-07,2.452514e-07
3947,3.120238e-07,3.5476486e-07
3948,1.1962013e-07,-3.7063546e-07
3949,-9.51178e-08,3.2158876e-08
3950,2.552374e-07,2.8012514e-07
3951,-1.3711698e-07,6.158294e-07
3952,-5.2509444e-07,-3.1526864e-07
3953,-4.788378e-07,4.3573758e-07
3954,1.1313609e-07,-4.6477973e-07
3955,-1.5295123e-07,-7.883659e-07
3956,-1.5122123e-07,-1.2376311e-08
3957,9.519096e-08,6.9481274e-07
3958,-6.796195e-08,-4.1430104e-07
3959,2.486412e-07,-1.8944262e-07
3960,-5.3754036e-07,1.8209339e-07
3961,3.6244452e-07,-9.846494e-08
3962,-1.612993e-07,4.828586e-07
3963,2.797017e-08,3.3767253e-07
3964,6.051406e-07,2.2078991e-07
3965,9.071678e-08,3.1426873e-07
3966,1.1512079e-06,-1.8312606e-07
3967,-6.520876e-08,-3.4311103e-07
3968,5.968149e-08,7.2505276e-07
3969,-6.76241e-08,3.4773347e-08
3970,-7.71463e-07,3.991841e-08
3971,-6.9816036e-07,-5.0067473e-07
3972,6.073917e-08,-1.299274e-07
3973,-3.771963e-07,-1.6942529e-07
3974,1.8063699e-07,-2.0180076e-07
3975,-1.5748554e-07,-3.842299e-07
3976,-4.3946518e-08,-4.5399318e-08
3977,-5.1936246e-07,-4.5368996e-08
3978,2.581922e-07,1.4853624e-08
3979,-1.2485303e-07,5.4141907e-07
3980,5.3272794e-07,-1.5561038e-07
3981,5.0837895e-07,-5.8618025e-07
3982,-3.6512193e-07,1.0279934e-07
3983,2.2663919e-07,4.8421913e-07
3984,9.684397e-08,3.5935204e-07
3985,-6.529405e-07,2.6125653e-07
3986,-6.2029005e-07,5.8580902e-08
3987,2.9770317e-07,2.0074285e-07
3988,-3.3671697e-07,-6.03851e-07
3989,2.0629344e-07,-1.7899451e-07
3990,6.3075703e-07,2.0002925e-07
3991,4.9603193e-07,2.0543077e-07
3992,-1.1310946e-06,3.7539604e-07
3993,-3.7788592e-08,-4.168805e-08
3994,2.998728e-07,4.7727788e-08
3995,8.0770786e-07,-4.7319838e-07
3996,2.7308356e-08,-8.366901e-07
3997,7.949169e-07,7.535308e-08
3998,-1.863746e-08,5.2968227e-07
3999,2.9657767e-07,-8.768936e-08
4000,0.0,0.0
4001,0.0,0.0
4002,0.0,0.0
4003,0.0,0.0
4004,0.0,0.0
4005,0.0,0.0
4006,0.0,0.0
4007,0.0,0.0
4008,0.0,0.0
4009,0.0,0.0
4010,0.0,0.0
4011,0.0,0.0
4012,0.0,0.0
4013,0.0,0.0
4014,0.0,0.0
4015,0.0,0.0
4016,0.0,0.0
4017,0.0,0.0
4018,0.0,0.0
4019,0.0,0.0
4020,0.0,0.0
4021,0.0,0.0
4022,0.0,0.0
4023,0.0,0.0
4024,0.0,0.0
4025,0.0,0.0
4026,0.0,0.0
4027,0.0,0.0
4028,0.0,0.0
4029,0.0,0.0
4030,0.0,0.0
4031,0.0,0.0
4032,0.0,0.0
