,real,imag
0,17.045574145973514,12.6004309631791
1,-6.042722908437712,7.204078640984262
2,-4.046302629155236,2.2002774701536754
3,10.369363721728849,-8.894839576145962
4,-7.742224067743015,-1.366058581245904
5,-1.295981012730247,8.340692516743994
6,3.830412193262978,-4.693111555136854
7,-5.63677921765837,-9.556575699542588
8,-9.936955355263779,2.071115150645328
9,-6.52752965057022,3.8879350118751064
10,-6.97877119121259,-4.066902512060935
11,-3.9192789688007448,2.250271008369512
12,-4.836307229906376,-0.030679528634060982
13,-4.713631680007491,5.2508312678646964
14,-4.44013753985915,-9.10051924744302
15,-13.263925307526938,-4.835368051596462
16,3.8519800563593805,0.9807301855550771
17,7.066807210261776,1.6842301758167761
18,17.328158142371112,-2.9892745200824757
19,8.058400801555079,-4.031352643157009
20,7.169173405663895,-0.8792794135465065
21,3.7850265345593006,6.912637176229791
22,1.8399603018278876,4.798901076943603
23,3.084972926333949,1.562535330359594
24,-3.962438026971094,-4.168120414541891
25,-3.4955714798775612,10.618347425776767
26,-8.119685713191915,6.169946916143973
27,-0.590783850908825,2.4770514010436204
28,-13.25223454232469,5.418558680919521
29,8.613889425687733,4.405378783405585
30,5.248383805201587,-1.3050393167643608
31,0.8312231480710663,-7.592561041801968
32,11.74111508668318,-2.160993699516261
33,8.145070137263115,-4.554818887838967
34,-0.4742391661203668,-2.567681440676844
35,-2.872865523174576,-0.1779828930298775
36,1.3445272873797594,4.321453297259822
37,4.865089211235239,0.17087122742300287
38,-0.9483367815560423,-3.0139047411087008
39,5.395178686016295,-1.5375411427443901
40,-22.134068187142265,-1.593715364257356
41,-3.102640005316612,4.096632148470217
42,-9.206532475293272,-10.289947982606042
43,3.816930783748739,1.5030701869151328
44,-0.44854443615874606,0.314744474772049
45,-3.6895482367633585,-5.178142721177935
46,7.094150160123702,10.645171327173873
47,2.9762872043072464,-4.271604659266961
48,-0.09726984328160959,-0.3086520114521212
49,1.09271221534018,2.3958249925309776
50,-3.325187029908468,7.410734215226132
51,6.818129387458665,7.9823428593846435
52,-9.134200092336012,1.4794681430187193
53,0.3566010259347442,-3.5006861001742813
54,6.089860812266036,-0.6471282340735675
55,2.815130450932733,5.1323043235579355
56,12.68527678870806,2.579902968743273
57,5.373978961562025,3.854516083270741
58,0.0032617914007172233,-3.2899331137550627
59,0.8111992706832276,-5.044727868149049
60,3.4501056391672345,-0.758264455868497
